file,pageTitle,section,tableIndex,headers,rowCount
html/subject/矯正/06_矯正装置_拡大装置.html,拡大装置,急速拡大 vs 緩徐拡大【比較】,2,項目 | 急速拡大装置 | 緩徐拡大装置・クワドヘリックス,5
html/subject/矯正/06_矯正装置_矯正用器材、材料：プライヤー.html,プライヤー,プライヤーの分類,0,用途 | 代表的なプライヤー,5
html/subject/矯正/06_矯正装置_矯正用器材、材料：プライヤー.html,プライヤー,線屈曲用プライヤー,1,プライヤー | 特徴・用途,5
html/subject/矯正/06_矯正装置_矯正用器材、材料：プライヤー.html,プライヤー,結紮用プライヤー,2,プライヤー | 用途,3
html/subject/矯正/06_矯正装置_矯正用器材、材料：線材・弾性材料.html,矯正用線材・弾性材料,エラスティック（ゴム材料）,4,種類 | 用途 | 交換頻度,5
html/subject/矯正/06_矯正装置_矯正用器材、材料：金属アレルギー.html,金属アレルギー,金属アレルギーを起こしやすい金属,0,金属 | アレルギー頻度 | 矯正材料での使用,3
html/subject/矯正/06_矯正装置_矯正用器材、材料：金属アレルギー.html,金属アレルギー,矯正用線材料とニッケル含有,1,線材料 | 組成 | 主な用途,4
html/subject/矯正/06_矯正装置_矯正用器材、材料：金属アレルギー.html,金属アレルギー,矯正装置と金属使用,2,装置 | 金属使用部位,6
html/subject/矯正/06_矯正装置_矯正装置の種類とその特徴.html,矯正装置の種類とその特徴,矯正装置の分類,0,分類 | 特徴 | 代表的装置,2
html/subject/矯正/06_矯正装置_矯正装置の種類とその特徴.html,矯正装置の種類とその特徴,矯正装置の分類,1,分類 | 力の発生源 | 代表的装置,2
html/subject/矯正/06_矯正装置_矯正装置の種類とその特徴.html,矯正装置の種類とその特徴,機能的矯正装置【頻出】,2,装置 | 特徴・作用機序,5
html/subject/矯正/06_矯正装置_矯正装置の種類とその特徴.html,矯正装置の種類とその特徴,固定式装置の特徴,3,装置 | バンド装着部位 | 用途,5
html/subject/矯正/06_矯正装置_舌側弧線装置.html,舌側弧線装置（リンガルアーチ）,装置の概要,0,構成要素 | 線径 | 役割,3
html/subject/矯正/06_矯正装置_舌側弧線装置.html,舌側弧線装置（リンガルアーチ）,舌側弧線装置が不適切な場合,2,保定装置 | 特徴,4
html/subject/矯正/06_矯正装置_部分矯正.html,部分矯正,セクショナルアーチ【重要】,0,種類 | 作用,4
html/subject/矯正/06_矯正装置_部分矯正.html,部分矯正,全顎矯正との違い,1,項目 | 部分矯正（MTM） | 全顎矯正,4
html/subject/矯正/06_矯正装置_顎間ゴムによる変化.html,顎間ゴムによる変化,固定の強さと顎間ゴムの選択【重要】,1,条件 | 適切な顎間ゴム | 併用装置,2
html/subject/矯正/07_治療保定_上顎前突.html,上顎前突,上顎前突とは,0,分類 | 原因 | セファロ所見,2
html/subject/矯正/07_治療保定_上顎前突.html,上顎前突,骨格性Ⅱ級を示す症候群,2,症候群 | 特徴,2
html/subject/矯正/07_治療保定_上顎前突.html,上顎前突,治療装置の選択,4,種類 | 牽引方向 | 適応,3
html/subject/矯正/07_治療保定_下顎前突.html,下顎前突（反対咬合）,骨格性Ⅲ級を示す症候群,3,症候群 | 特徴,4
html/subject/矯正/07_治療保定_交叉咬合.html,交叉咬合,交叉咬合の分類,0,分類 | 特徴 | 治療のポイント,3
html/subject/矯正/07_治療保定_交叉咬合.html,交叉咬合,治療装置の選択【頻出】,1,装置 | 拡大様式 | 適応,3
html/subject/矯正/07_治療保定_保定.html,保定,保定の種類,0,種類 | 説明 | 適応,3
html/subject/矯正/07_治療保定_保定.html,保定,保定装置の種類【頻出】,1,装置 | 特徴,4
html/subject/矯正/07_治療保定_保定.html,保定,保定装置の種類【頻出】,2,装置 | 特徴,2
html/subject/矯正/07_治療保定_保定.html,保定,再発防止策【頻出】,3,防止策 | 説明,8
html/subject/矯正/07_治療保定_唇顎口蓋裂.html,唇顎口蓋裂,唇顎口蓋裂とは,0,種類 | 部位,4
html/subject/矯正/07_治療保定_外科的矯正治療.html,外科的矯正治療,術前矯正の目標【頻出】,0,目標 | 説明,4
html/subject/矯正/07_治療保定_外科的矯正治療.html,外科的矯正治療,顎矯正手術の種類,1,術式 | 対象 | 特徴,4
html/subject/矯正/07_治療保定_外科的矯正治療.html,外科的矯正治療,手術による変化,2,項目 | 変化,4
html/subject/矯正/07_治療保定_筋機能訓練.html,筋機能訓練（MFT）,MFTの適応【頻出】,0,適応症 | 説明 | 関連する不正咬合,4
html/subject/矯正/07_治療保定_萌出異常・過剰歯.html,萌出異常・過剰歯,萌出異常の分類,0,分類 | 種類,3
html/subject/矯正/07_治療保定_萌出異常・過剰歯.html,萌出異常・過剰歯,過剰歯,1,部位 | 頻度,3
html/subject/矯正/07_治療保定_萌出異常・過剰歯.html,萌出異常・過剰歯,埋伏歯,2,種類 | 特徴,3
html/subject/矯正/07_治療保定_連続抜去法.html,連続抜去法,連続抜去後の予測【頻出】,0,予測される変化 | 理由,3
html/subject/矯正/07_治療保定_連続抜去法.html,連続抜去法,負のALDの改善方法,1,方法 | 効果,4
html/subject/矯正/07_治療保定_開咬.html,開咬,開咬の分類,0,分類 | 特徴 | 治療,2
html/subject/矯正/07_治療保定_開咬.html,開咬,セファロ分析による評価【頻出】,2,ANB角 | FMA | 診断,4
